         --- PACKET LOG ---
CHANNEL: DatagramSocket1
INTERLEAVER DEPTH: 2
TIMESTAMP: 10-03-2026_23-23-23
-----------------------------------------
SEQ NO RECEIVED  DELAY(ms)  STATUS      
280    1         0          OK          
281    1         0          OK          
282    1         0          OK          
283    1         0          OK          
284    1         0          OK          
285    1         0          OK          
286    1         1          OK          
287    1         0          OK          
288    1         0          OK          
289    1         0          OK          
290    1         0          OK          
291    1         0          OK          
292    1         0          OK          
293    1         0          OK          
294    1         0          OK          
295    1         0          OK          
296    1         1          OK          
297    1         1          OK          
298    1         0          OK          
299    1         0          OK          
300    1         0          OK          
301    1         0          OK          
302    1         0          OK          
303    1         0          OK          
304    1         0          OK          
305    1         0          OK          
306    1         0          OK          
307    1         0          OK          
308    1         0          OK          
309    1         0          OK          
310    1         0          OK          
311    1         0          OK          
312    1         0          OK          
313    1         0          OK          
314    1         0          OK          
315    1         0          OK          
316    1         0          OK          
317    1         0          OK          
318    1         0          OK          
319    1         0          OK          
320    1         0          OK          
321    1         0          OK          
322    1         0          OK          
323    1         0          OK          
324    1         0          OK          
325    1         0          OK          
326    1         0          OK          
327    1         0          OK          
328    1         0          OK          
329    1         0          OK          
330    1         0          OK          
331    1         0          OK          
332    1         0          OK          
333    1         0          OK          
334    1         0          OK          
335    1         1          OK          
336    1         0          OK          
337    1         0          OK          
338    1         0          OK          
339    1         0          OK          
340    1         0          OK          
341    1         0          OK          
342    1         0          OK          
343    1         0          OK          
344    1         0          OK          
345    1         0          OK          
346    1         0          OK          
347    1         0          OK          
348    1         0          OK          
349    1         0          OK          
350    1         0          OK          
351    1         0          OK          
352    1         0          OK          
353    1         0          OK          
354    1         0          OK          
355    1         0          OK          
356    1         0          OK          
357    1         0          OK          
358    1         0          OK          
359    1         0          OK          
360    1         0          OK          
361    1         0          OK          
362    1         0          OK          
363    1         0          OK          
364    1         0          OK          
365    1         0          OK          
366    1         0          OK          
367    1         0          OK          
368    1         0          OK          
369    1         0          OK          
370    1         0          OK          
371    1         0          OK          
372    1         0          OK          
373    1         0          OK          
374    1         0          OK          
375    1         0          OK          
376    1         0          OK          
377    1         0          OK          
378    1         0          OK          
379    1         0          OK          
380    1         0          OK          
381    1         0          OK          
382    1         0          OK          
383    1         0          OK          
384    1         0          OK          
385    1         0          OK          
386    1         0          OK          
387    1         0          OK          
388    1         0          OK          
389    1         0          OK          
390    1         1          OK          
391    1         1          OK          
392    1         0          OK          
393    1         0          OK          
394    1         0          OK          
395    1         0          OK          
396    1         0          OK          
397    1         0          OK          
398    1         0          OK          
399    1         0          OK          
400    1         0          OK          
401    1         0          OK          
402    1         0          OK          
403    1         0          OK          
404    1         0          OK          
405    1         0          OK          
406    1         1          OK          
407    1         1          OK          
408    1         0          OK          
409    1         0          OK          
410    1         0          OK          
411    1         0          OK          
412    1         0          OK          
413    1         0          OK          
414    1         1          OK          
415    1         1          OK          
416    1         0          OK          
417    1         0          OK          
418    1         0          OK          
419    1         0          OK          
420    1         0          OK          
421    1         0          OK          
422    1         0          OK          
423    1         0          OK          
424    1         0          OK          
425    1         0          OK          
426    1         0          OK          
427    1         0          OK          
428    1         0          OK          
429    1         0          OK          
430    1         0          OK          
431    1         0          OK          
432    1         0          OK          
433    1         0          OK          
434    1         0          OK          
435    1         0          OK          
436    1         0          OK          
437    1         0          OK          
438    1         0          OK          
439    1         0          OK          
440    1         0          OK          
441    1         0          OK          
442    1         0          OK          
443    1         0          OK          
444    1         0          OK          
445    1         0          OK          
446    1         0          OK          
447    1         0          OK          
448    1         0          OK          
449    1         0          OK          
450    1         0          OK          
451    1         0          OK          
452    1         0          OK          
453    1         0          OK          
454    1         0          OK          
455    1         1          OK          
456    1         0          OK          
457    1         0          OK          
458    1         0          OK          
459    1         0          OK          
460    1         0          OK          
461    1         0          OK          
462    1         0          OK          
463    1         0          OK          
464    1         0          OK          
465    1         0          OK          
466    1         0          OK          
467    1         0          OK          
468    1         0          OK          
469    1         0          OK          
470    1         0          OK          
471    1         0          OK          
472    1         0          OK          
473    1         0          OK          
474    1         0          OK          
475    1         0          OK          
476    1         0          OK          
477    1         0          OK          
478    1         0          OK          
479    1         0          OK          
480    1         0          OK          
481    1         0          OK          
482    1         0          OK          
483    1         0          OK          
484    1         0          OK          
485    1         0          OK          
486    1         0          OK          
487    1         0          OK          
488    1         0          OK          
489    1         0          OK          
490    1         0          OK          
491    1         0          OK          
492    1         0          OK          
493    1         0          OK          
494    1         0          OK          
495    1         0          OK          
496    1         0          OK          
497    1         0          OK          
498    1         0          OK          
499    1         0          OK          
500    1         0          OK          
501    1         0          OK          
502    1         0          OK          
503    1         0          OK          
504    1         0          OK          
505    1         0          OK          
506    1         0          OK          
507    1         0          OK          
508    1         0          OK          
509    1         0          OK          
510    1         0          OK          
511    1         0          OK          
512    1         0          OK          
513    1         0          OK          
514    1         0          OK          
515    1         0          OK          
516    1         0          OK          
517    1         0          OK          
518    1         0          OK          
519    1         0          OK          
520    1         0          OK          
521    1         0          OK          
522    1         0          OK          
523    1         0          OK          
524    1         0          OK          
525    1         0          OK          
526    1         0          OK          
527    1         0          OK          
528    1         0          OK          
529    1         0          OK          
530    1         0          OK          
531    1         0          OK          
532    1         0          OK          
533    1         0          OK          
534    1         0          OK          
535    1         0          OK          
536    1         1          OK          
537    1         1          OK          
538    1         0          OK          
539    1         0          OK          
540    1         0          OK          
541    1         0          OK          
542    1         1          OK          
543    1         1          OK          
544    1         0          OK          
545    1         0          OK          
546    1         0          OK          
547    1         0          OK          
548    1         0          OK          
549    1         0          OK          
550    1         0          OK          
551    1         0          OK          
552    1         0          OK          
553    1         0          OK          
554    1         1          OK          
555    1         1          OK          
556    1         0          OK          
557    1         0          OK          
558    1         1          OK          
559    1         1          OK          
560    1         0          OK          
561    1         0          OK          
562    1         0          OK          
563    1         0          OK          
564    1         0          OK          
565    1         0          OK          
566    1         0          OK          
567    1         0          OK          
568    1         0          OK          
569    1         0          OK          
570    1         1          OK          
571    1         1          OK          
572    1         0          OK          
573    1         0          OK          
574    1         0          OK          
575    1         0          OK          
576    1         0          OK          
577    1         0          OK          
578    1         1          OK          
579    1         1          OK          
580    1         0          OK          
581    1         0          OK          
582    1         0          OK          
583    1         0          OK          
584    1         0          OK          
585    1         0          OK          
586    1         0          OK          
587    1         0          OK          
588    1         0          OK          
589    1         0          OK          
590    1         1          OK          
591    1         1          OK          
592    1         0          OK          
593    1         0          OK          
594    1         0          OK          
595    1         0          OK          
596    1         0          OK          
597    1         0          OK          
598    1         0          OK          
599    1         0          OK          
600    1         0          OK          
601    1         0          OK          
602    1         0          OK          
603    1         0          OK          
604    1         0          OK          
605    1         0          OK          
606    1         0          OK          
607    1         0          OK          
608    1         0          OK          
609    1         0          OK          
610    1         0          OK          
611    1         0          OK          
612    1         0          OK          
613    1         0          OK          
614    1         0          OK          
615    1         0          OK          
616    1         0          OK          
617    1         0          OK          
618    1         0          OK          
619    1         0          OK          
620    1         0          OK          
621    1         0          OK          
622    1         0          OK          
623    1         0          OK          
624    1         0          OK          
625    1         0          OK          
626    1         1          OK          
627    1         1          OK          
628    1         0          OK          
629    1         0          OK          
630    1         1          OK          
631    1         1          OK          
632    1         0          OK          
633    1         0          OK          
634    1         1          OK          
635    1         1          OK          
636    1         0          OK          
637    1         0          OK          
638    1         1          OK          
639    1         1          OK          
640    1         0          OK          
641    1         0          OK          
642    1         0          OK          
643    1         0          OK          
644    1         0          OK          
645    1         0          OK          
646    1         0          OK          
647    1         0          OK          
648    1         0          OK          
649    1         0          OK          
650    1         0          OK          
651    1         0          OK          
652    1         0          OK          
653    1         0          OK          
654    1         0          OK          
655    1         0          OK          
656    1         0          OK          
657    1         0          OK          
658    1         0          OK          
659    1         0          OK          
660    1         0          OK          
661    1         0          OK          
662    1         0          OK          
663    1         0          OK          
664    1         0          OK          
665    1         0          OK          
666    1         0          OK          
667    1         0          OK          
668    1         0          OK          
669    1         0          OK          
670    1         0          OK          
671    1         0          OK          
672    1         0          OK          
673    1         0          OK          
674    1         0          OK          
675    1         0          OK          
676    1         0          OK          
677    1         1          OK          
678    1         0          OK          
679    1         0          OK          
680    1         0          OK          
681    1         0          OK          
682    1         0          OK          
683    1         0          OK          
684    1         0          OK          
685    1         0          OK          
686    1         0          OK          
687    1         0          OK          
688    1         0          OK          
689    1         0          OK          
690    1         0          OK          
691    1         0          OK          
692    1         0          OK          
693    1         0          OK          
694    1         0          OK          
695    1         0          OK          
696    1         0          OK          
697    1         0          OK          
698    1         0          OK          
699    1         0          OK          
700    1         0          OK          
701    1         0          OK          
702    1         0          OK          
703    1         0          OK          
704    1         0          OK          
705    1         0          OK          
706    1         0          OK          
707    1         0          OK          
708    1         0          OK          
709    1         0          OK          
710    1         0          OK          
711    1         0          OK          
712    1         0          OK          
713    1         0          OK          
714    1         1          OK          
715    1         0          OK          
716    1         0          OK          
717    1         0          OK          
718    1         0          OK          
719    1         0          OK          
720    1         0          OK          
721    1         0          OK          
722    1         0          OK          
723    1         0          OK          
724    1         1          OK          
725    1         1          OK          
726    1         0          OK          
727    1         0          OK          
728    1         0          OK          
729    1         0          OK          
730    1         0          OK          
731    1         0          OK          
732    1         0          OK          
733    1         0          OK          
734    1         0          OK          
735    1         0          OK          
736    1         0          OK          
737    1         0          OK          
738    1         0          OK          
739    1         0          OK          
740    1         0          OK          
741    1         0          OK          
742    1         0          OK          
743    1         0          OK          
744    1         0          OK          
745    1         0          OK          
746    1         0          OK          
747    1         0          OK          
748    1         0          OK          
749    1         0          OK          
750    1         1          OK          
751    1         0          OK          
752    1         1          OK          
753    1         1          OK          
754    1         0          OK          
755    1         1          OK          
756    1         1          OK          
757    1         1          OK          
758    1         0          OK          
759    1         0          OK          
760    1         0          OK          
761    1         0          OK          
762    1         0          OK          
763    1         0          OK          
764    1         0          OK          
765    1         0          OK          
766    1         0          OK          
767    1         0          OK          
768    1         0          OK          
769    1         0          OK          
770    1         0          OK          
771    1         0          OK          
772    1         0          OK          
773    1         0          OK          
774    1         0          OK          
775    1         0          OK          
776    1         0          OK          
777    1         0          OK          
778    1         0          OK          
779    1         0          OK          
780    1         0          OK          
781    1         0          OK          
782    1         0          OK          
783    1         0          OK          
784    1         0          OK          
785    1         0          OK          
786    1         0          OK          
787    1         0          OK          
788    1         0          OK          
789    1         0          OK          
790    1         0          OK          
791    1         0          OK          
792    1         0          OK          
793    1         0          OK          
794    1         0          OK          
795    1         0          OK          
796    1         0          OK          
797    1         0          OK          
798    1         0          OK          
799    1         0          OK          
800    1         0          OK          
801    1         0          OK          
802    1         0          OK          
803    1         0          OK          
804    1         0          OK          
805    1         0          OK          
806    1         0          OK          
807    1         0          OK          
808    1         0          OK          
809    1         0          OK          
810    1         0          OK          
811    1         0          OK          
812    1         0          OK          
813    1         0          OK          
814    1         0          OK          
815    1         0          OK          
816    1         0          OK          
817    1         0          OK          
818    1         0          OK          
819    1         0          OK          
820    1         0          OK          
821    1         0          OK          
822    1         0          OK          
823    1         0          OK          
824    1         0          OK          
825    1         0          OK          
826    1         0          OK          
827    1         0          OK          
828    1         0          OK          
829    1         0          OK          
830    1         0          OK          
831    1         0          OK          
832    1         0          OK          
833    1         0          OK          
834    1         0          OK          
835    1         0          OK          
836    1         0          OK          
837    1         0          OK          
838    1         0          OK          
839    1         0          OK          
840    1         0          OK          
841    1         1          OK          
842    1         0          OK          
843    1         0          OK          
844    1         0          OK          
845    1         0          OK          
846    1         1          OK          
847    1         1          OK          
848    1         0          OK          
849    1         0          OK          
850    1         1          OK          
851    1         1          OK          
852    1         0          OK          
853    1         0          OK          
854    1         0          OK          
855    1         0          OK          
856    1         0          OK          
857    1         0          OK          
858    1         0          OK          
859    1         0          OK          
860    1         0          OK          
861    1         0          OK          
862    1         1          OK          
863    1         1          OK          
864    1         0          OK          
865    1         0          OK          
866    1         0          OK          
867    1         0          OK          
868    1         0          OK          
869    1         0          OK          
870    1         1          OK          
871    1         1          OK          
872    1         0          OK          
873    1         0          OK          
874    1         0          OK          
875    1         0          OK          
876    1         0          OK          
877    1         0          OK          
878    1         1          OK          
879    1         1          OK          
880    1         0          OK          
881    1         0          OK          
882    1         0          OK          
883    1         0          OK          
884    1         0          OK          
885    1         0          OK          
886    1         0          OK          
887    1         0          OK          
888    1         0          OK          
889    1         0          OK          
890    1         0          OK          
891    1         0          OK          
892    1         0          OK          
893    1         0          OK          
894    1         0          OK          
895    1         0          OK          
896    1         0          OK          
897    1         0          OK          
898    1         0          OK          
899    1         0          OK          
900    1         0          OK          
901    1         0          OK          
902    1         0          OK          
903    1         0          OK          
904    1         0          OK          
905    1         0          OK          
906    1         0          OK          
907    1         0          OK          
908    1         0          OK          
909    1         0          OK          
910    1         0          OK          
911    1         0          OK          
912    1         0          OK          
913    1         0          OK          
914    1         0          OK          
915    1         0          OK          
916    1         1          OK          
917    1         0          OK          
918    1         0          OK          
919    1         0          OK          
920    1         0          OK          
921    1         0          OK          
922    1         0          OK          
923    1         0          OK          
924    1         0          OK          
925    1         0          OK          
926    1         0          OK          
927    1         0          OK          
928    1         0          OK          
929    1         0          OK          
930    1         0          OK          
931    1         0          OK          
932    1         0          OK          
933    1         0          OK          
934    1         0          OK          
935    1         0          OK          
936    1         0          OK          
937    1         0          OK          
938    1         0          OK          
939    1         0          OK          
940    1         0          OK          
941    1         0          OK          
942    1         1          OK          
943    1         1          OK          
944    1         0          OK          
945    1         0          OK          
946    1         0          OK          
947    1         0          OK          
948    1         0          OK          
949    1         0          OK          
950    1         0          OK          
951    1         0          OK          
952    1         0          OK          
953    1         0          OK          
954    1         0          OK          
955    1         0          OK          
956    1         0          OK          
957    1         0          OK          
958    1         0          OK          
959    1         0          OK          
960    1         0          OK          
961    1         0          OK          
962    1         0          OK          
963    1         0          OK          
964    1         0          OK          
965    1         0          OK          
966    1         0          OK          
967    1         0          OK          
968    1         0          OK          
969    1         0          OK          
970    1         0          OK          
971    1         0          OK          
972    1         0          OK          
973    1         0          OK          
974    1         0          OK          
975    1         0          OK          
976    1         0          OK          
977    1         0          OK          
978    1         0          OK          
979    1         0          OK          
980    1         0          OK          
981    1         0          OK          
982    1         0          OK          
983    1         0          OK          
984    1         0          OK          
985    1         0          OK          
986    1         0          OK          
987    1         0          OK          
988    1         0          OK          
989    1         0          OK          
990    1         0          OK          
991    1         0          OK          
992    1         0          OK          
993    1         0          OK          
994    1         0          OK          
995    1         0          OK          
996    1         0          OK          
997    1         0          OK          
998    1         0          OK          
999    1         1          OK          
1000   1         1          OK          
1001   1         0          OK          
1002   1         0          OK          
1003   1         0          OK          
1004   1         0          OK          
1005   1         0          OK          
1006   1         0          OK          
1007   1         0          OK          
1008   1         1          OK          
1009   1         1          OK          
1010   1         0          OK          
1011   1         0          OK          
1012   1         0          OK          
1013   1         0          OK          
1014   1         0          OK          
1015   1         0          OK          
1016   1         0          OK          
1017   1         0          OK          
1018   1         0          OK          
1019   1         0          OK          
1020   1         0          OK          
1021   1         0          OK          
1022   1         0          OK          
1023   1         0          OK          
1024   1         0          OK          
1025   1         0          OK          
1026   1         0          OK          
1027   1         0          OK          
1028   1         0          OK          
1029   1         0          OK          
1030   1         0          OK          
1031   1         0          OK          
1032   1         0          OK          
1033   1         0          OK          
1034   1         0          OK          
1035   1         0          OK          
1036   1         0          OK          
1037   1         0          OK          
1038   1         0          OK          
1039   1         0          OK          
1040   1         0          OK          
1041   1         0          OK          
1042   1         0          OK          
1043   1         0          OK          
1044   1         0          OK          
1045   1         0          OK          
1046   1         0          OK          
1047   1         0          OK          
1048   1         0          OK          
1049   1         0          OK          
1050   1         0          OK          
1051   1         0          OK          
1052   1         0          OK          
1053   1         0          OK          
1054   1         0          OK          
1055   1         0          OK          
1056   1         0          OK          
1057   1         0          OK          
1058   1         0          OK          
1059   1         0          OK          
1060   1         0          OK          
1061   1         0          OK          
1062   1         0          OK          
1063   1         0          OK          
1064   1         0          OK          
1065   1         0          OK          
1066   1         0          OK          
1067   1         0          OK          
1068   1         0          OK          
1069   1         0          OK          
1070   1         0          OK          
1071   1         0          OK          
1072   1         0          OK          
1073   1         0          OK          
1074   1         0          OK          
1075   1         0          OK          
1076   1         0          OK          
1077   1         0          OK          
1078   1         0          OK          
1079   1         0          OK          
1080   1         0          OK          
1081   1         0          OK          
1082   1         0          OK          
1083   1         0          OK          
1084   1         0          OK          
1085   1         0          OK          
1086   1         0          OK          
1087   1         0          OK          
1088   1         0          OK          
1089   1         0          OK          
1090   1         0          OK          
1091   1         0          OK          
1092   1         0          OK          
1093   1         0          OK          
1094   1         0          OK          
1095   1         0          OK          
1096   1         0          OK          
1097   1         0          OK          
1098   1         0          OK          
1099   1         0          OK          
1100   1         0          OK          
1101   1         0          OK          
1102   1         0          OK          
1103   1         0          OK          
1104   1         0          OK          
1105   1         0          OK          
1106   1         1          OK          
1107   1         1          OK          
1108   1         0          OK          
1109   1         0          OK          
1110   1         0          OK          
1111   1         0          OK          
1112   1         0          OK          
1113   1         0          OK          
1114   1         0          OK          
1115   1         0          OK          
1116   1         0          OK          
1117   1         0          OK          
1118   1         0          OK          
1119   1         0          OK          
1120   1         0          OK          
1121   1         0          OK          
1122   1         0          OK          
1123   1         0          OK          
1124   1         0          OK          
1125   1         0          OK          
1126   1         0          OK          
1127   1         0          OK          
1128   1         0          OK          
1129   1         0          OK          
1130   1         0          OK          
1131   1         0          OK          
1132   1         0          OK          
1133   1         0          OK          
1134   1         0          OK          
1135   1         0          OK          
1136   1         0          OK          
1137   1         0          OK          
1138   1         1          OK          
1139   1         1          OK          
1140   1         0          OK          
1141   1         0          OK          
1142   1         0          OK          
1143   1         0          OK          
1144   1         0          OK          
1145   1         0          OK          
1146   1         0          OK          
1147   1         0          OK          
1148   1         0          OK          
1149   1         0          OK          
1150   1         0          OK          
1151   1         0          OK          
1152   1         0          OK          
1153   1         0          OK          
1154   1         0          OK          
1155   1         0          OK          
1156   1         0          OK          
1157   1         0          OK          
1158   1         0          OK          
1159   1         0          OK          
1160   1         0          OK          
1161   1         0          OK          
1162   1         0          OK          
1163   1         0          OK          
1164   1         0          OK          
1165   1         0          OK          
1166   1         0          OK          
1167   1         0          OK          
1168   1         0          OK          
1169   1         0          OK          
1170   1         0          OK          
1171   1         0          OK          
1172   1         0          OK          
1173   1         0          OK          
1174   1         0          OK          
1175   1         0          OK          
1176   1         0          OK          
1177   1         0          OK          
1178   1         0          OK          
1179   1         0          OK          
1180   1         1          OK          
1181   1         1          OK          
1182   1         0          OK          
1183   1         0          OK          
1184   1         0          OK          
1185   1         0          OK          
1186   1         0          OK          
1187   1         0          OK          
1188   1         0          OK          
1189   1         0          OK          
1190   1         0          OK          
1191   1         0          OK          
1192   1         0          OK          
1193   1         0          OK          
1194   1         0          OK          
1195   1         0          OK          
1196   1         0          OK          
1197   1         0          OK          
1198   1         0          OK          
1199   1         0          OK          
1200   1         0          OK          
1201   1         0          OK          
1202   1         0          OK          
1203   1         0          OK          
1204   1         0          OK          
1205   1         0          OK          
1206   1         0          OK          
1207   1         0          OK          
1208   1         0          OK          
1209   1         0          OK          
1210   1         0          OK          
1211   1         0          OK          
1212   1         1          OK          
1213   1         1          OK          
1214   1         0          OK          
1215   1         0          OK          
1216   1         0          OK          
1217   1         0          OK          
